tiempo,y,vy,velocidad_ruedas,fuerza_ruedas,error
1771879179.169123,0.010669888754433728,0.18834199504297813,7.2,53.0,1.811658004957022
1771879179.2149448,0.021200513058887573,0.2636172376073464,7.2,53.0,1.7363827623926535
1771879179.2524312,0.03229885265805527,0.32115922345661346,7.2,53.0,1.6788407765433866
1771879179.281602,0.042359991082296475,0.36226604870954626,7.2,53.0,1.6377339512904538
1771879179.3107934,0.0535517740592407,0.39912265664936103,7.2,53.0,1.600877343350639
1771879179.3358412,0.06393740215968638,0.4264642017428431,7.2,53.0,1.573535798257157
1771879179.3608153,0.07493850165306395,0.44901779979189077,7.2,53.0,1.5509822002081093
1771879179.3858411,0.08642228841966959,0.4658749718547651,7.2,53.0,1.534125028145235
1771879179.4108107,0.09799900913371026,0.45889408983090413,7.2,53.0,1.5411059101690958
1771879179.4357936,0.10928512695729038,0.4455356394397021,7.2,53.0,1.554464360560298
1771879179.4608088,0.12017437578605122,0.42783368326608157,7.2,53.0,1.5721663167339184
1771879179.4858549,0.1305551933552237,0.4055885595564196,7.2,53.0,1.5944114404435803
1771879179.5025265,0.1416983055270675,0.7135159256761637,7.2,53.0,1.2864840743238362
1771879179.5150328,0.1525108927180695,0.931978964747163,7.2,53.0,1.068021035252837
1771879179.527524,0.1656866654979863,1.1031897218221065,7.2,53.0,0.8968102781778935
1771879179.540204,0.17912833546655116,1.062801828034106,7.2,53.0,0.937198171965894
1771879179.5525844,0.19197131328296776,1.0177499403435273,7.2,53.0,0.9822500596564727
1771879179.5654075,0.2046155687456846,1.0092763939606442,7.2,53.0,0.9907236060393558
1771879179.5776794,0.21717408922830503,0.9982329630037188,7.2,53.0,1.0017670369962812
1771879179.590063,0.22949267414068045,0.980958099590336,7.2,53.0,1.019041900409664
1771879179.6025825,0.24174999538158679,0.975842431739467,7.2,53.0,1.024157568260533
1771879179.6150975,0.25381442493959805,0.9633123065246727,7.2,53.0,1.0366876934753273
1771879179.627666,0.2657923370195245,0.9483985720140088,7.2,53.0,1.0516014279859913
1771879179.6400716,0.2774654045256838,0.9309173517602861,7.2,53.0,1.0690826482397138
1771879179.652631,0.2890764420703498,0.9174078277438836,7.2,53.0,1.0825921722561165
1771879179.665086,0.30023099437810863,0.8835529530421764,7.2,53.0,1.1164470469578236
1771879179.677832,0.31315205410404195,1.3048897001794024,7.2,53.0,0.6951102998205976
1771879179.6860425,0.3283490707571521,1.914714247035946,7.2,53.0,0.08528575296405405
1771879179.6945055,0.3463390487628021,2.2155888382761044,7.2,53.0,-0.21558883827610442
1771879179.70264,0.36552030449787837,2.3220164879362457,7.2,53.0,-0.3220164879362457
1771879179.7110147,0.38554747495632197,2.4234264901997458,7.2,53.0,-0.42342649019974576
1771879179.7151809,0.3957113850440116,2.4393384210455142,7.2,53.0,-0.43933842104551424
1771879179.719284,0.4059948746811721,2.4680375129185212,7.2,53.0,-0.46803751291852125
1771879179.7234595,0.41642014581924436,2.502065073137334,7.2,53.0,-0.502065073137334
1771879179.7276556,0.42689003365996364,2.512773081772633,7.2,53.0,-0.5127730817726328
1771879179.7318017,0.43738454117125525,2.5186818027099798,7.2,53.0,-0.5186818027099798
1771879179.7360044,0.4479308341277066,2.5311103095483287,7.2,53.0,-0.5311103095483287
1771879179.7402077,0.45842554213734243,2.5187299223125987,7.2,53.0,-0.5187299223125987
1771879179.74461,0.468949353214702,2.5257146585662937,7.2,53.0,-0.5257146585662937
1771879179.7484717,0.4795206548897206,2.537112402004476,7.2,53.0,-0.537112402004476
1771879179.7527544,0.4900760334696408,2.533290859180848,7.2,53.0,-0.5332908591808478
1771879179.7568154,0.5006301212911984,2.532981077173836,7.2,53.0,-0.5329810771738361
1771879179.760965,0.5112294837461804,2.543846989195662,7.2,53.0,-0.5438469891956621
1771879179.7652307,0.521726941308841,2.5193898150385454,7.2,53.0,-0.5193898150385454
1771879179.7692547,0.532268294127732,2.52992467653384,7.2,53.0,-0.5299246765338399
1771879179.773478,0.5428707072224018,2.5445791427207642,7.2,53.0,-0.5445791427207642
1771879179.7775989,0.5534988886662648,2.5507635465271137,7.2,53.0,-0.5507635465271137
1771879179.781774,0.5640747707953073,2.5382117109701916,7.2,53.0,-0.5382117109701916
1771879179.7859592,0.57463612014049,2.5347238428438534,7.2,53.0,-0.5347238428438534
1771879179.7901394,0.5852130878291454,2.538472245277279,7.2,53.0,-0.538472245277279
1771879179.7943342,0.5956823978933807,2.512634415416486,7.2,53.0,-0.5126344154164859
1771879179.7985475,0.6061208628771695,2.505231596109288,7.2,53.0,-0.5052315961092879
1771879179.8026242,0.6165810863609686,2.5104536361117873,7.2,53.0,-0.5104536361117873
1771879179.806799,0.6269895020407137,2.498019763138801,7.2,53.0,-0.4980197631388008
1771879179.8109767,0.637353742211176,2.4874176409109507,7.2,53.0,-0.48741764091095074
1771879179.8151238,0.6477207442461146,2.4880804883852656,7.2,53.0,-0.48808048838526563
1771879179.819302,0.6581171080562491,2.4951273144322834,7.2,53.0,-0.4951273144322834
1771879179.823484,0.6684394918496674,2.477372110420402,7.2,53.0,-0.47737211042040206
1771879179.827706,0.678742345135541,2.472684788609653,7.2,53.0,-0.4726847886096528
1771879179.8317645,0.6890760794946852,2.4800962461946012,7.2,53.0,-0.48009624619460123
1771879179.8359625,0.6992986252100614,2.4534109716902797,7.2,53.0,-0.45341097169027966
1771879179.840126,0.7094908172682691,2.446126093969854,7.2,53.0,-0.44612609396985414
1771879179.84438,0.7196973432621251,2.4495662385254198,7.2,53.0,-0.44956623852541977
1771879179.8484929,0.7299438180941086,2.4591539596760486,7.2,53.0,-0.45915395967604855
1771879179.8527117,0.7404327564567665,2.51734520703792,7.2,53.0,-0.5173452070379199
1771879179.856884,0.7511862053890204,2.5808277437409113,7.2,53.0,-0.5808277437409113
1771879179.8610952,0.7619797353562374,2.5904471921320984,7.2,53.0,-0.5904471921320984
1771879179.8651245,0.7729858068118903,2.6414571493567,7.2,53.0,-0.6414571493566998
1771879179.8692813,0.7840240308656183,2.6491737728947125,7.2,53.0,-0.6491737728947125
1771879179.873458,0.7951978534360374,2.681717416900585,7.2,53.0,-0.6817174169005851
1771879179.877717,0.8063957156396044,2.6874869288560777,7.2,53.0,-0.6874869288560777
1771879179.881832,0.8176852442989647,2.709486878246471,7.2,53.0,-0.7094868782464712
1771879179.8859441,0.8290649439122116,2.7311279071792534,7.2,53.0,-0.7311279071792534
1771879179.8901148,0.8403915261711619,2.718379742148055,7.2,53.0,-0.7183797421480551
1771879179.8942745,0.8517838828710804,2.734165607980443,7.2,53.0,-0.7341656079804428
1771879179.898544,0.863226217141899,2.746160224996458,7.2,53.0,-0.7461602249964581
1771879179.9027126,0.8746601063594763,2.744133412218569,7.2,53.0,-0.7441334122185692
1771879179.9067929,0.8861252233919902,2.751628087803337,7.2,53.0,-0.7516280878033368
1771879179.91091,0.8976236504797737,2.7596225010680246,7.2,53.0,-0.7596225010680246
1771879179.915115,0.9090947548052938,2.753065038124819,7.2,53.0,-0.7530650381248192
1771879179.919294,0.9206257239242629,2.767432588552576,7.2,53.0,-0.7674325885525759
1771879179.923467,0.932264123747408,2.7932159575548257,7.2,53.0,-0.7932159575548257
1771879179.9276638,0.9439465607395919,2.803784878124142,7.2,53.0,-0.8037848781241421
1771879179.9319189,0.9555784597418688,2.7916557605464445,7.2,53.0,-0.7916557605464445
1771879179.93597,0.9673358992673496,2.821785486115383,7.2,53.0,-0.8217854861153828
1771879179.940196,0.9790995786776517,2.8232830584725135,7.2,53.0,-0.8232830584725135
1771879179.9444203,0.9908669628011836,2.8241721896476415,7.2,53.0,-0.8241721896476415
1771879179.94846,1.00285439768777,2.87698437278072,7.2,53.0,-0.8769843727807198
1771879179.9526677,1.0147807689338975,2.8623290990705885,7.2,53.0,-0.8623290990705885
1771879179.9568148,1.0267116204549402,2.8634043650502674,7.2,53.0,-0.8634043650502674
1771879179.9610431,1.038812877611811,2.904301717648977,7.2,53.0,-0.9043017176489769
1771879179.9651494,1.0508549682289214,2.890101748106493,7.2,53.0,-0.8901017481064928
1771879179.9693494,1.0631214097702355,2.943945969915368,7.2,53.0,-0.9439459699153678
1771879179.9735107,1.0754379335017794,2.9559656955705615,7.2,53.0,-0.9559656955705615
1771879179.9776328,1.0877047093272552,2.944026198114181,7.2,53.0,-0.9440261981141811
1771879179.981834,1.1001336662217038,2.982949654667688,7.2,53.0,-0.9829496546676881
1771879179.9860263,1.112584991017934,2.9883179510952407,7.2,53.0,-0.9883179510952407
1771879179.9902127,1.1250835716117413,2.999659342513752,7.2,53.0,-0.9996593425137519
1771879179.9943807,1.1376753856365212,3.0220353659471835,7.2,53.0,-1.0220353659471835
1771879179.9985769,1.150129170607819,2.9889083931114646,7.2,53.0,-0.9889083931114646
1771879180.0027509,1.162616443108422,2.9969454001447238,7.2,53.0,-0.9969454001447238
1771879180.006807,1.1751761715066336,3.014334815570746,7.2,53.0,-1.014334815570746
1771879180.0109236,1.1876522192056396,2.9942514477614455,7.2,53.0,-0.9942514477614455
1771879180.0151973,1.200240379035493,3.0211583591647924,7.2,53.0,-1.0211583591647924
1771879180.0192761,1.212850616484833,3.026456987841594,7.2,53.0,-1.026456987841594
1771879180.0234551,1.2254092957827134,3.0140830314913036,7.2,53.0,-1.0140830314913036
